store_code,no_of_subway_station,no_of_department_store,no_of_embassy,no_of_beauty_salon,no_of_police,no_of_courthouse,no_of_cemetery,no_of_pharmacy,no_of_local_government_office,no_of_shopping_mall,no_of_city_hall,no_of_rv_park,no_of_shoe_store,no_of_bank,no_of_bowling_alley,no_of_bar,no_of_university,no_of_car_dealer,no_of_movie_theater,no_of_taxi_stand,no_of_jewelry_store,no_of_church,no_of_convenience_store,no_of_campground,no_of_lawyer,no_of_parking,no_of_post_office,no_of_hindu_temple,no_of_hardware_store,no_of_meal_takeaway,no_of_movie_rental,no_of_gas_station,no_of_funeral_home,no_of_aquarium,no_of_restaurant,no_of_home_goods_store,no_of_casino,no_of_veterinary_care,no_of_airport,no_of_bus_station,no_of_museum,no_of_night_club,no_of_electrician,no_of_mosque,no_of_amusement_park,no_of_lodging,no_of_florist,no_of_liquor_store,no_of_hospital,no_of_car_rental,no_of_stadium,no_of_store,no_of_hair_care,no_of_transit_station,no_of_meal_delivery,no_of_gym,no_of_park,no_of_dentist,no_of_library,no_of_book_store,no_of_painter,no_of_roofing_contractor,no_of_moving_company,no_of_clothing_store,no_of_furniture_store,no_of_physiotherapist,no_of_atm,no_of_art_gallery,no_of_car_wash,no_of_locksmith,no_of_spa,no_of_accounting,no_of_cafe,no_of_car_repair,no_of_synagogue,no_of_real_estate_agency,no_of_electronics_store,no_of_doctor,no_of_bicycle_store,no_of_storage,no_of_zoo,no_of_train_station,no_of_fire_station,no_of_laundry,no_of_insurance_agency,no_of_plumber,no_of_pet_store,no_of_bakery,no_of_travel_agency,avg_rating_of_subway_station,avg_rating_of_department_store,avg_rating_of_embassy,avg_rating_of_beauty_salon,avg_rating_of_police,avg_rating_of_courthouse,avg_rating_of_cemetery,avg_rating_of_pharmacy,avg_rating_of_local_government_office,avg_rating_of_shopping_mall,avg_rating_of_city_hall,avg_rating_of_rv_park,avg_rating_of_shoe_store,avg_rating_of_bank,avg_rating_of_bowling_alley,avg_rating_of_bar,avg_rating_of_university,avg_rating_of_car_dealer,avg_rating_of_movie_theater,avg_rating_of_taxi_stand,avg_rating_of_jewelry_store,avg_rating_of_church,avg_rating_of_convenience_store,avg_rating_of_campground,avg_rating_of_lawyer,avg_rating_of_parking,avg_rating_of_post_office,avg_rating_of_hindu_temple,avg_rating_of_hardware_store,avg_rating_of_meal_takeaway,avg_rating_of_movie_rental,avg_rating_of_gas_station,avg_rating_of_funeral_home,avg_rating_of_aquarium,avg_rating_of_restaurant,avg_rating_of_home_goods_store,avg_rating_of_casino,avg_rating_of_veterinary_care,avg_rating_of_airport,avg_rating_of_bus_station,avg_rating_of_museum,avg_rating_of_night_club,avg_rating_of_electrician,avg_rating_of_mosque,avg_rating_of_amusement_park,avg_rating_of_lodging,avg_rating_of_florist,avg_rating_of_liquor_store,avg_rating_of_hospital,avg_rating_of_car_rental,avg_rating_of_stadium,avg_rating_of_store,avg_rating_of_hair_care,avg_rating_of_transit_station,avg_rating_of_meal_delivery,avg_rating_of_gym,avg_rating_of_park,avg_rating_of_dentist,avg_rating_of_library,avg_rating_of_book_store,avg_rating_of_painter,avg_rating_of_roofing_contractor,avg_rating_of_moving_company,avg_rating_of_clothing_store,avg_rating_of_furniture_store,avg_rating_of_physiotherapist,avg_rating_of_atm,avg_rating_of_art_gallery,avg_rating_of_car_wash,avg_rating_of_locksmith,avg_rating_of_spa,avg_rating_of_accounting,avg_rating_of_cafe,avg_rating_of_car_repair,avg_rating_of_synagogue,avg_rating_of_real_estate_agency,avg_rating_of_electronics_store,avg_rating_of_doctor,avg_rating_of_bicycle_store,avg_rating_of_storage,avg_rating_of_zoo,avg_rating_of_train_station,avg_rating_of_fire_station,avg_rating_of_laundry,avg_rating_of_insurance_agency,avg_rating_of_plumber,avg_rating_of_pet_store,avg_rating_of_bakery,avg_rating_of_travel_agency,near_by_post_code,no_of_near_by_shops
17899,0,0,0,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,4,2,0,0,0,0,4,0,0,0,0,0,10,3,4,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,10,3,2,0,0,0,0,0,0,1,0,0,0,4,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,1.25,2.5,0.0,0.0,0.0,0.0,1.975,0.0,0.0,0.0,0.0,0.0,2.7800000000000002,0.0,1.25,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.5,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2
17962,0,0,5,7,1,0,0,6,0,4,0,0,9,22,0,14,0,1,1,0,7,0,0,0,32,5,1,0,0,7,0,0,0,0,52,14,0,1,0,7,2,1,5,0,0,4,3,3,2,0,0,60,19,7,0,5,3,23,1,4,0,0,0,28,8,5,1,5,0,2,5,10,10,2,0,60,16,29,0,0,0,0,0,1,5,1,0,3,11,0.0,0.0,0.0,2.5,4.0,0.0,0.0,1.5,0.0,2.1500000000000004,0.0,0,2.5555555555555554,2.159090909090909,0.0,3.692857142857143,0.0,0.0,3.6,0.0,1.4285714285714286,0.0,0.0,0.0,0.4375,3.08,0.0,0,0.0,2.8428571428571425,0.0,0.0,0.0,0.0,2.253846153846154,1.9285714285714286,0.0,1.0,0.0,1.1142857142857143,2.5,3.8,1.0,0.0,0.0,3.55,0.0,1.6666666666666667,2.5,0.0,0.0,2.3299999999999996,2.6526315789473682,1.1142857142857143,0.0,1.6600000000000001,1.4000000000000001,0.7391304347826086,0.0,4.625,0.0,0.0,0.0,2.075,1.125,3.0,0.0,3.6,0.0,2.5,1.6,0.5,3.88,0.0,0.0,0.43,1.4375,1.0344827586206897,0.0,0.0,0.0,0.0,0.0,0.0,0.4,5.0,0.0,1.2666666666666666,2.490909090909091,4,10
17965,0,0,5,14,1,0,0,8,1,5,0,0,9,29,0,16,0,1,1,0,9,1,0,0,33,6,2,0,0,6,0,0,0,0,47,19,0,1,0,7,2,5,5,0,0,2,3,4,3,0,0,60,22,7,1,4,1,23,2,4,0,0,0,47,12,6,5,6,0,3,3,11,8,2,0,60,10,33,0,0,0,0,0,1,6,2,0,4,11,0.0,0.0,0.44000000000000006,2.1,4.0,0.0,0.0,1.125,4.3,2.52,0.0,0,2.5555555555555554,2.027586206896552,0.0,3.775,0.0,0.0,3.6,0.0,2.022222222222222,5.0,0.0,0.0,0.21212121212121213,2.983333333333333,2.15,0,0.0,2.5666666666666664,0.0,0.0,0.0,0.0,2.0404255319148934,2.210526315789474,0.0,1.0,0.0,1.542857142857143,2.5,2.7600000000000002,1.0,0.0,0.0,4.4,0.0,1.25,2.8333333333333335,0.0,0.0,2.2233333333333336,2.6045454545454545,1.542857142857143,4.3,3.3249999999999997,4.2,0.6956521739130435,0.0,4.625,0.0,0.0,0.0,1.853191489361702,1.1666666666666667,2.5,1.0,1.3333333333333333,0.0,3.0,1.6666666666666667,0.45454545454545453,3.6,0.0,0.0,0.43333333333333335,1.6,1.0151515151515151,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,0.0,0.95,1.7363636363636366,3,10
18096,0,0,0,0,0,0,0,1,0,1,0,0,4,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,2,0,1,0,0,7,5,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,41,1,2,0,1,0,0,0,0,0,0,0,13,1,3,2,0,0,1,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,4.0,0.0,0,3.875,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,4.8,0,5.0,2.5,0.0,5.0,0.0,0.0,3.857142857142857,3.62,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.048780487804878,5.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.723076923076923,5.0,1.6666666666666667,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2,1
18105,0,0,0,0,0,0,0,2,1,0,1,0,0,2,1,5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,1,1,0,2,0,0,7,1,0,0,0,0,14,2,2,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1,2,0,1,2,1,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.1,2.1399999999999997,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.644444444444444,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.1999999999999997,0.0,0.0,0.0,0.0,0.0,0.6071428571428571,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,1,2
18272,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,6,0,0,0,0,1,0,0,0,0,8,1,0,0,0,2,0,0,1,0,0,2,1,0,1,0,0,18,2,2,0,3,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,1,1,2,0,18,1,10,0,0,0,0,0,1,0,0,0,0,2,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.2,0.0,0.0,0.0,0.0,2.7624999999999997,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5,5.0,0.0,5.0,0.0,0.0,1.4277777777777778,2.5,1.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.5555555555555556,0.0,1.8399999999999999,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,3,10
18300,0,1,2,12,0,0,0,5,0,0,0,0,2,7,0,8,1,1,1,0,5,2,0,0,5,1,2,0,0,1,0,1,0,0,24,4,0,0,0,4,1,0,0,0,0,10,1,0,1,1,0,60,14,8,0,0,0,7,0,3,1,0,0,14,4,0,2,2,0,0,3,1,3,0,0,38,3,10,0,0,0,2,0,0,3,0,0,1,7,0.0,4.2,0.0,2.0833333333333335,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0,2.0,0.5,0.0,4.2,1.0,0.0,0.0,0.0,1.6199999999999999,4.300000000000001,0.0,0.0,0.0,3.6,1.75,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0625,1.25,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,3.2699999999999996,3.0,0.0,5.0,1.0,0.0,1.8233333333333333,1.4285714285714286,3.4625,0.0,0.0,0.0,0.7142857142857143,0.0,3.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,4.8,0.0,0.0,1.6666666666666667,5.0,4.5,0.0,0.0,0.2631578947368421,0.0,0.2,0.0,0.0,0.0,4.5,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,2.6999999999999997,4,10
18408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2
18448,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.2,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10
18540,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,4,0,0,0,3,0,1,5,0,0,0,0,0,0,1,0,16,3,3,0,2,0,0,0,0,2,0,1,1,1,2,0,0,2,0,0,0,0,7,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.6666666666666667,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.2,0.0,4.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.3,0.0,0.0,2.25,0.0,0.0,1.6666666666666667,2.325,0.0,0.0,0.0,0.3333333333333333,0.0,4.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0875,5.0,0.3333333333333333,0.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.057142857142857,0.0,0.625,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10
18578,0,0,0,4,0,0,0,3,2,1,0,0,6,6,0,6,0,0,1,1,6,0,0,0,4,1,2,0,0,2,0,0,0,0,25,4,0,0,0,4,1,1,0,0,0,14,0,0,1,1,0,60,4,6,0,0,1,9,0,1,0,0,0,24,2,4,2,1,0,0,1,0,3,0,0,22,2,18,0,0,0,1,0,0,0,0,1,1,5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,3.6666666666666665,1.8,0.0,0.0,0,0.6666666666666666,1.5,0.0,4.116666666666666,0.0,0.0,4.0,0.0,0.8333333333333334,0.0,0.0,0.0,2.375,0.0,2.5,0,0.0,4.1,0.0,0.0,0.0,0.0,3.088,2.7750000000000004,0.0,0.0,0.0,4.5,0.0,3.6,0.0,0.0,0.0,2.607142857142857,0.0,0.0,0.0,2.5,0.0,1.6516666666666668,2.5,4.183333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999999999999999,1.5,1.25,0.0,0.0,0.0,0.0,0.0,0.0,4.633333333333334,0.0,0.0,0.0,1.6,0.6166666666666667,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,5.0,4.0,1.8,4,2
18706,0,0,0,1,0,0,0,2,0,0,0,0,1,3,0,4,0,1,1,0,1,0,0,0,1,2,1,0,0,4,0,0,0,0,16,4,0,0,0,5,0,1,1,0,0,8,1,0,1,1,0,25,5,5,0,1,0,2,0,0,0,0,0,5,1,5,2,0,0,0,1,1,4,0,0,8,2,12,0,0,0,0,0,0,0,0,0,1,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.85,0.0,0.0,0.0,0,0.0,1.0,0.0,4.1,0.0,4.5,3.6,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.7,0,0.0,2.95,0.0,0.0,0.0,0.0,2.8562499999999997,2.5,0.0,0.0,0.0,2.8,0.0,3.9,0.0,0.0,0.0,2.8,0.0,0.0,4.3,3.4,0.0,2.3320000000000003,2.8,2.8,0.0,5.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,3.7749999999999995,0.0,0.0,0.4,2.5,1.5250000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,3,10
18716,0,0,0,4,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,2,1,0,0,1,0,1,0,0,1,0,1,0,0,7,4,0,0,0,3,1,0,4,0,0,1,1,0,1,0,0,28,4,3,0,1,0,3,0,2,0,0,1,1,2,3,0,1,0,0,0,0,2,2,0,6,1,3,1,0,0,0,0,1,1,1,0,0,3,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.7714285714285716,2.5,0.0,0.0,0.0,0.0,4.3,0.0,2.5,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,1.8142857142857143,0.75,0.0,0.0,5.0,0.0,2.0,0.0,2.5,0.0,0.0,0.0,4.2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,2.5,0.0,0.0,0.0,1.6666666666666667,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.3333333333333335,4,3
18761,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,10,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,2,3,0,0,0,1,0,1,3,0,0,0,3,1,1,0,1,0,0,0,4,3,0,2,0,2,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0.0,2.25,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.7,0.0,1.52,0.0,0.0,2.5100000000000002,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,4.5,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,3.6750000000000003,4.033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10
18877,0,0,0,9,2,0,0,5,2,0,0,0,2,7,0,2,1,0,0,0,5,1,0,0,6,1,2,0,0,1,0,6,0,0,19,3,0,1,0,8,0,0,7,0,0,4,1,0,1,0,0,54,6,8,0,2,0,5,1,0,2,0,1,10,1,1,1,0,0,0,1,1,1,0,0,60,6,11,0,1,0,1,0,1,5,0,0,1,16,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,2.68,2.5,0.0,0.0,0,0.0,1.8571428571428572,0.0,3.35,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,4.2,0.0,1.3666666666666665,0.0,0.0,2.1842105263157894,1.5999999999999999,0.0,5.0,0.0,3.2125,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,5.0,0.0,0.0,1.5648148148148149,3.266666666666667,3.2125,0.0,2.5,0.0,0.0,0.0,0.0,2.5,0.0,5.0,0.6,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.7999999999999999,0.9090909090909091,0.0,5.0,0.0,4.4,0.0,0.0,1.0,0.0,0.0,5.0,1.61875,1,2
18938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
19202,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,0,0,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5,0.0,0.9,0.0,0.0,3.4749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.590909090909091,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1,1
19258,0,0,0,3,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,3,0,0,5,3,0,1,0,3,0,0,1,0,0,3,0,1,0,0,0,27,3,3,0,0,0,2,1,1,0,0,0,3,0,1,2,0,0,0,0,1,1,1,0,2,3,9,0,0,0,1,0,0,4,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,0.0,2.6999999999999997,0.0,0.0,2.6,4.733333333333333,0.0,4.0,0.0,2.7999999999999994,0.0,0.0,0.0,0.0,0.0,4.3999999999999995,0.0,0.0,0.0,0.0,0.0,3.2481481481481476,1.6666666666666667,2.7999999999999994,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,4.1,3.0,0.0,2.5,4.733333333333333,0.1111111111111111,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,4.1,4.0,2,1
19354,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,7,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,0,3,0,1,0,3,1,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,1,1,5,1,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,4.1,0.0,0,4.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.8999999999999995,0.0,0.0,0.0,0.0,2.733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4722222222222223,0.0,2.733333333333333,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.8,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2
19506,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,6,0,0,0,0,0,9,2,2,0,0,1,2,0,0,0,0,0,1,0,2,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0.0,3.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.1500000000000004,0.0,0.0,5.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,2.7833333333333337,0.0,0.0,0.0,0.0,0.0,3.088888888888889,0.0,4.75,0.0,0.0,4.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.7,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.8,2.5,2,2
19609,0,1,0,8,0,2,0,2,5,1,0,0,5,2,0,13,0,1,3,0,4,1,1,0,23,0,0,0,0,6,0,0,0,0,41,10,0,0,0,9,3,2,1,0,0,2,3,2,1,0,0,60,22,11,2,3,2,3,0,6,0,0,0,20,5,5,1,3,0,1,2,6,6,2,0,17,6,8,2,2,0,0,0,0,1,1,0,1,6,0.0,5.0,0.0,1.875,0.0,2.0,0.0,4.15,1.0,0.0,0.0,0,3.8,3.85,0.0,4.030769230769231,0.0,3.7,4.366666666666666,0.0,3.6,5.0,3.0,0.0,0.8347826086956521,0.0,0.0,0,0.0,4.233333333333333,0.0,0.0,0.0,0.0,3.614634146341463,3.15,0.0,0.0,0.0,0.8555555555555556,0.0,2.5,0.0,0.0,0.0,1.9,0.0,0.0,5.0,0.0,0.0,3.2066666666666666,2.8772727272727274,0.7000000000000001,2.2,4.6000000000000005,0.0,2.6666666666666665,0.0,1.6166666666666665,0.0,0.0,0.0,2.395,3.7600000000000002,2.0,0.0,1.6666666666666667,0.0,0.0,4.7,1.7833333333333332,4.249999999999999,1.85,0.0,0.5882352941176471,1.4833333333333332,1.725,1.65,4.4,0.0,0.0,0.0,0.0,2.3,0.0,0.0,3.0,2.3833333333333333,6,6
